Individual{TOC=29328.097839883427, NV=56}
Individual{TOC=29433.72915523839, NV=55}
Individual{TOC=27904.668882010013, NV=57}
Individual{TOC=27582.554614808807, NV=58}
Individual{TOC=26304.132621740395, NV=61}
Individual{TOC=27048.513902329207, NV=60}
Individual{TOC=24689.441357367185, NV=71}
Individual{TOC=24457.924415776928, NV=73}
Individual{TOC=27467.33148380849, NV=59}
Individual{TOC=26022.78823879731, NV=65}
Individual{TOC=24780.13694658204, NV=70}
Individual{TOC=23930.534230017423, NV=75}
Individual{TOC=22953.094505851695, NV=83}
Individual{TOC=23503.63915524839, NV=80}
Individual{TOC=22878.360498776507, NV=85}
runTime = 7708.622728ms
